linkid,click_sum,pageview_sum,click_rate
7f2acd63-5ca2-58f6-9144-9fc006951380,1,2,0.5
7f37ce74-290d-50bc-9d85-d49f730382a3,1,1,1.0
7f3d1051-cb69-54c4-9bda-62b1671aa6f2,1,1,1.0
7f3d2d71-519e-47cf-9eef-016cadefcc0b,5,12,0.41666666666666669
7f5b7f03-2494-4150-ba6d-01f4ac2688b9,68,172,0.39534883720930231
7f6ed716-a210-5a50-ba70-e8ac78d99c93,1,1,1.0
7f7c2474-ba82-4f43-b27c-af7de61f2222,62,117,0.52991452991452992
7f90595e-4b5c-58a5-a268-0d91887e0b46,1,1,1.0
7f9e60c1-6ec1-5864-9f3a-3bbbd533c77e,1,2,0.5
7fa305ec-5d85-5e82-ade8-2aae2ca1db09,3,3,1.0
7fb1f80c-8a4b-561c-b640-fd769f3b7b42,1,1,1.0
7fcf3fce-fed0-4e90-9dc5-6d28287e53ee,45,87,0.51724137931034486
80368383-cd42-53fa-92d3-40854be10b1f,3,5,0.6
80927e10-4e0f-5a6c-bd2a-4d5608d0793b,3,4,0.75
8093e72d-fd77-585b-9628-7ccc448499a2,2,1,2.0
80b799c4-94ab-5add-a495-37650fe42c0c,1,1,1.0
80bebe64-910c-43f7-8f93-a2276791320f,4,8,0.5
80bee917-1543-53dd-aafc-f8d879a3f6c2,1,1,1.0
80e0c7fb-234a-5051-8fff-1b2f6040debd,1,1,1.0
8101b2ad-ae02-552e-b03a-5c7b71be6780,1,1,1.0
810b71ac-835b-486b-a9f2-ecc1b4ae3d94,7,17,0.41176470588235292
819ee6bc-301b-4dcb-b5ab-107234c5c884,1,2,0.5
81a2dde4-8b70-53ec-bc23-52912aefefc2,1,1,1.0
81c63400-e7a7-44a0-9e2b-60117f828767,251,736,0.34103260869565216
81d10a0b-2400-5ece-a8fa-6e09b4bb4e27,1,1,1.0
81d1c140-8f47-5aaa-8ad1-8b829c6d9096,1,1,1.0
8200f451-7f37-5cb2-bd24-6a8e57b6fccb,2,2,1.0
82265bb8-021d-5910-9bb6-5c3a8ca44eb0,1,1,1.0
8236cc07-5880-53aa-9e88-c2554806fe01,1,2,0.5
826d4022-652e-5776-85df-fa5cb3abd11e,1,1,1.0
82875218-1d23-4662-a319-bb602a5da617,39,84,0.4642857142857143
8288d1f3-7fd1-4834-a4e7-d09d41c464be,4,12,0.33333333333333331
82c3c4c3-6a29-51ef-b13c-f7483bc1406a,1,1,1.0
82d4b626-6fb1-5ef2-bf3c-f423f53e800b,1,1,1.0
833ae93e-df54-53f1-b734-31aaab247b4f,1,1,1.0
83691506-2318-5a15-a7c8-602f055fed59,1,2,0.5
83af5043-fbf1-5621-b888-fbb69aa1dbc6,1,1,1.0
83ed06b2-f8c4-4a3a-b47c-5b790a042d88,117,388,0.3015463917525773
8471b010-64df-5c3d-8a1a-55067cce3b3c,1,1,1.0
8485e76a-4d71-506f-8377-f0dce3901d65,1,1,1.0
848742b1-7265-5641-9a42-b1fbd7c8977e,1,2,0.5
84890fb4-eea3-5796-9bad-1214ea1c651e,1,2,0.5
84d40c70-31e8-5467-8a48-6867e400a047,1,2,0.5
84dbe979-58e1-5509-9a3d-2093d46e50bf,1,3,0.33333333333333331
84ea9b42-61b0-5494-b3cf-696765a9bef8,1,1,1.0
8526de3b-a7b2-4a5d-8c91-87d19d62985b,6,30,0.2
8528a632-fc49-4473-b151-3dd0deb13b56,1,4,0.25
85a70b8f-e30e-5015-9607-fc940975861e,2,2,1.0
85c3bb1e-74fe-5cb4-80a1-e536792e1df4,1,2,0.5
85de285e-8c72-4fc1-a1c7-ce2f34121ca1,1,5,0.2
85fc2f73-224a-585a-911f-ac6dbd29f145,1,1,1.0
86046b4a-baa6-5975-9ad3-d24b07b8ea5f,1,3,0.33333333333333331
86287983-c405-549a-b2ac-077735d59938,1,8,0.125
86443cdd-0777-59c3-abd3-2cd459cf575d,1,1,1.0
8669c5e4-1b83-554e-bc76-0f6fa38e5193,5,6,0.83333333333333337
86765093-2155-5a45-96f5-12d7129d0b42,1,1,1.0
86971da4-c0d6-5e6e-8817-eb4b7353babc,1,2,0.5
86a6e28f-ada7-4019-9350-88da3c5b8475,2,2,1.0
86b63f7f-5e1b-40e2-bfec-ead7fd839aa5,1,2,0.5
86fb1252-a536-52ae-b9fe-c584803a215c,1,4,0.25
873fb9ad-f6e9-5dd9-81ab-e50215a01836,1,1,1.0
87409cec-fc5a-5e0d-a8c5-97323aa7b03f,1,1,1.0
878c44c5-37b7-52e3-a3dc-a276d6423dec,1,2,0.5
879e58f0-e8fb-56c7-b352-1ed19cb4b96c,2,2,1.0
87cb82d0-a683-55e7-b64a-f95c63f40ae2,1,1,1.0
87d05b4b-7c00-54b5-9ef3-478901594e9d,1,2,0.5
882260ce-0ba1-57da-917f-9573079bfe5b,2,2,1.0
882ed1bc-0853-4dbf-8105-02558b6ab95e,4,7,0.5714285714285714
885e9fb7-b9f1-514d-908d-70c141edf69a,4,6,0.66666666666666663
88aa30c9-2cce-5ddc-b1d1-0af2229896a9,1,1,1.0
88bd9e39-a99e-5f6e-86ab-6b35baecad79,3,5,0.6
88d2d85f-6239-5e93-b1c4-30a247f394c9,1,1,1.0
88eda960-3099-593e-959a-fa9dd9aaff37,1,1,1.0
88ff72c8-0b3b-590c-9e28-a72480af5a0c,1,1,1.0
895f9bb6-17f4-505d-8fe3-be8f0420a109,1,1,1.0
8967b835-b607-582a-82d5-d2f02d7ade23,1,1,1.0
897c7f4c-8977-5c4e-a8d9-1f62e91f6645,1,1,1.0
897deaf1-63dd-5c80-9d0e-5a6e891e9fe4,3,11,0.27272727272727271
899f223b-55f0-5f5a-8351-3ea64d0ce29f,1,11,0.090909090909090912
89a44d44-a527-5d31-b6ec-ac6b683780da,3,12,0.25
89ab99ef-fff3-5715-bc4e-82dab5e3bf89,1,1,1.0
89ae12e3-e595-524b-af63-f805d266a421,1,1,1.0
89bb61c5-faf3-5495-bfc3-0fbc4763a228,1,1,1.0
89bf4fa3-d087-4542-bc4d-9007077ec422,5,9,0.55555555555555558
89fdf16c-f06a-5c85-b1e9-da7ff885f1ca,1,1,1.0
8a031555-53f2-5435-abe7-fd189e612026,1,1,1.0
8a10f511-b1ad-453b-9eaa-707adf5ed4ab,122,271,0.45018450184501846
8a276975-aa6a-4010-9708-b91f66f40031,11,23,0.47826086956521741
8a46360b-4ae7-5626-b71d-3ddf358e9812,1,2,0.5
8a8553c8-4f20-5556-b16f-42275348d783,1,1,1.0
8adfde54-1904-5cab-baef-e2c2bcc5475a,1,2,0.5
8ae976a4-85b3-574c-9224-2e486a26c489,1,1,1.0
8aff7adf-7ca8-57c6-9024-b5a3322fd312,1,1,1.0
8b0bb24b-de7c-59f5-9446-14a527f50636,2,1,2.0
8b0e8d0f-7abd-5ac7-9f62-a68911e0cc5c,1,3,0.33333333333333331
8b0ee1ce-8354-562e-b9c2-a7f8cbae1bc4,1,1,1.0
8b1239c4-850d-5cfd-b32d-9724ef9b65d5,4,7,0.5714285714285714
8b16619a-7658-56ec-854e-56cf4b8aec6c,1,1,1.0
8b3650af-8896-46c8-a16c-a857d5a1f03f,6,8,0.75
8b48aa99-94f3-4a8c-9a56-bcc0b2ac9fa8,75,202,0.37128712871287128
8b4ea743-f619-59f4-95e3-a426c1b88df3,1,2,0.5
8b5261d7-c5f2-5d6c-b6f4-04d5585811f2,2,6,0.33333333333333331
8b584f99-12ef-4bfb-93ec-bf1f40357378,16,72,0.22222222222222221
8b708bed-c211-556b-8548-59f947d8f05a,2,2,1.0
8b7419eb-8ca6-5c68-9a15-05edd264352c,1,1,1.0
8b8ed5e0-f941-538e-9a23-68fb5074aa0b,1,1,1.0
8b91ad9a-0c36-5f68-8c74-86fba33c3fe6,1,2,0.5
8c16f2e2-ad64-4018-8f5e-c9e37e04c42b,1,1,1.0
8c211cc1-9dd9-5ce0-bcd0-de868c90a0eb,1,1,1.0
8c307524-e67d-4c5d-bf0c-512101c3c876,1,2,0.5
8c311a39-cc71-4172-b872-4be9be19e001,4,10,0.4
8c572e3e-6528-5d45-ae73-e9099409ea6d,1,1,1.0
8c646478-fdc9-5410-89cd-15385794cf84,1,1,1.0
8c7dce2a-58e7-5811-bb78-5233939247a4,1,1,1.0
8ca0cc44-0fa4-5784-b096-5c5baf9b35f8,1,1,1.0
8ceed6d9-d13f-464c-9504-aabd31325299,1,2,0.5
8cfb7e17-ceeb-5b02-8b0e-f70493414a6c,1,1,1.0
8d2c11d9-1f1d-5264-9f76-d334d0ad03e1,3,3,1.0
8d37339d-5f7a-46ae-ba5d-3101e7cd02b0,1,3,0.33333333333333331
8d4a17c2-c34c-4fd2-98c1-b9b561c47a20,26,106,0.24528301886792453
8d516726-cd3a-5b93-b840-eb01277be51d,3,3,1.0
8d5660a1-f80d-4626-885d-d28deebfb05f,1,4,0.25
8d67930e-e893-40e9-99db-50565696a639,51,125,0.408
8d6b42ae-ed92-5e9f-b880-27d42a73d499,1,1,1.0
8d943db9-6c89-584d-8f02-5ad9e12350f3,1,1,1.0
8dbbfe2d-51a3-595a-9768-6526d967bb15,1,1,1.0
8df0aa7d-77e5-438a-83d9-a3ea9cbe7115,1,7,0.14285714285714285
8e0ebf43-69c7-5bd0-a99a-55cc6ab2b11f,2,2,1.0
8e292646-38b7-5ec9-9451-09a3476049e9,1,1,1.0
8e51c225-2431-538b-bb57-159835e3413d,1,1,1.0
8e92bbf2-c349-5d47-a529-e505d0b69e82,1,1,1.0
8ea5cebd-e1a9-595e-8c5c-69efbbfd5446,1,1,1.0
8ea81688-04d0-5ae5-bf12-0b96223f9d0f,1,1,1.0
8f0c9f08-065f-5bf6-8ba5-e3a2b0dea3f4,1,1,1.0
8f1201d6-0625-5746-b8a6-b709a52e6c28,1,1,1.0
8f208516-6237-5729-b06e-3cef634ac151,1,2,0.5
8f8d1aee-decb-46a3-9f1a-f081a3ab294b,38,79,0.48101265822784811
8f9480db-e942-58b4-8ca3-944072cd694b,1,1,1.0
8f990f44-6a5d-4294-ab0b-f74e0a8f3b25,393,1281,0.30679156908665106
8f9f1fd6-715d-58f3-906a-e4be045773e3,1,1,1.0
8fba9e85-0d2e-56f6-8d31-170c7b0faf6e,1,2,0.5
8ff5655b-262b-5456-b72d-c117fa7c9603,1,2,0.5
8ffe2e1a-9d11-588f-bfe6-cc70e6bc6b7f,1,2,0.5
9001eafe-30d6-5ec5-a246-876fab14ff0f,1,1,1.0
902ebdda-078a-4f87-8547-af3942cb6855,28,55,0.509090909090909
90c6a985-6442-5638-a1c1-47c9f1f105c3,3,5,0.6
90e1f330-6384-5b57-a7bc-cdbfa329902f,1,1,1.0
90ef730b-e1fd-5eed-89eb-8d2d046e13f7,3,7,0.42857142857142855
9113063d-bf9f-5149-8d19-e7aa9bff2fea,1,1,1.0
912864b4-6b46-40c5-9412-d25211879ce0,3,7,0.42857142857142855
9153cbf8-3347-56ea-a118-c2e4a9bc43b0,1,1,1.0
9156550b-8dcb-5cfb-8fff-3e3e8de918d2,1,1,1.0
919bd938-8014-4672-a2c6-94487c3eb01a,11,15,0.73333333333333328
91c6414b-26fd-4ba7-bd60-b5b348b7aebe,14,18,0.77777777777777779
91e1e66f-7af9-59cb-b7b6-c6eeafa9eb99,1,1,1.0
91e8ba88-49b1-5193-8e9c-9ed61705b0fb,2,5,0.4
91ead910-fa91-5e28-8ed4-92897b5e9ecc,1,2,0.5
91f5a39f-607c-405f-84e5-d6bb5f9c153d,1,3,0.33333333333333331
920053ca-36c6-5776-a419-38c925f40083,2,3,0.66666666666666663
920b9a31-49ca-5709-8bf7-d0d4ca4553d1,1,1,1.0
92157233-9e1f-52d7-93bc-212302a1d827,1,3,0.33333333333333331
92257fea-9586-4d78-8ef0-a4404cc1367d,1,2,0.5
922a7ef6-8ed7-4885-a520-6b55b07697f2,13,24,0.54166666666666663
92466da5-ec5d-4c0c-af9a-74213285c93c,28,85,0.32941176470588235
924b03c5-dcd9-5872-9fbd-19f95c0f5175,1,1,1.0
926555c5-e4e8-5ece-bf48-98e8121122eb,1,2,0.5
92699f7a-acc7-4262-af67-12ffbd31d17d,231,884,0.26131221719457015
926c452c-5189-5993-b150-31a9d619af12,3,3,1.0
92b819a7-28c3-5d4e-8aed-8fda08b142da,2,3,0.66666666666666663
92babe17-d65f-5661-8bb0-25cd064cda16,1,1,1.0
92eb2fcc-1d3a-49fe-a000-916f92f8dcf9,434,1045,0.415311004784689
9310c652-9427-58db-8c5d-c0d7ecd09cd9,1,1,1.0
931c19c7-3741-5203-8f8e-0bfa0568001a,1,1,1.0
9329be4c-2c36-4e8c-bc35-f3a5bf428c39,1,2,0.5
93361052-84d3-4c5d-b876-6e92e7e3a512,2,4,0.5
935b9017-d3eb-43bb-bb3f-fb2dca901c3c,3,6,0.5
93ef1926-6fef-540a-b6cc-9be7c8424b71,2,7,0.2857142857142857
9409a9d4-9844-56a5-82bd-789bef943e4e,1,1,1.0
944f4b18-5fad-4a3d-bb62-eeecb6e8a51e,5,13,0.38461538461538464
94581425-b490-574a-919a-c70e61a836db,1,1,1.0
946edf11-ac09-5342-b4ab-0dbfbedeb64d,1,1,1.0
9495c170-bfd1-5031-8ed6-21e9312abaf0,1,4,0.25
94cabf99-ee7c-56d3-820b-5df2cb65af11,1,1,1.0
94daf5e2-045a-5272-8190-7f4fdcfccced,1,2,0.5
94edf3c0-bae9-5952-9005-69cc42ad879c,1,1,1.0
950cfa6f-ed68-4de6-bbba-ddf697f0eeed,28,148,0.1891891891891892
953be290-bb07-5ebc-9653-b5a0b92cafd5,1,1,1.0
95468b4d-ed7e-5c03-8080-c020a5bc3ed5,1,1,1.0
9551a810-b2d8-58ae-80cf-06d01171f16a,1,1,1.0
9559e6aa-d1ae-5c7a-95eb-23b98ea0feb7,1,1,1.0
9614faa9-189b-5d68-b724-8c6a2fa6af8b,1,2,0.5
96526148-6353-564f-b1ac-f50fa8575a0f,1,5,0.2
96531e91-5762-543e-a046-dcd5ce0ed988,1,4,0.25
96badd2b-0af8-506b-b6c1-7d1361071d26,1,2,0.5
96d98cfb-0dc2-58df-9f40-f3bb4df2fc7d,1,2,0.5
96e0091f-cc9b-4004-a9ac-e029c20e35d9,13,18,0.72222222222222221
96f3be7f-cdb8-5ab8-beff-f032c09cbd63,1,1,1.0
97105aff-3e40-4c2e-bfeb-563b55e8f5dd,1111,3407,0.32609333724684475
97262458-3aad-5c26-9c1c-f5a006865e20,1,1,1.0
972defdb-9c15-5908-a290-213087aa5ca4,1,1,1.0
9738bb81-8f9e-568e-8baa-e8d315c29395,1,2,0.5
97395927-4fe8-4021-9f4e-7253a863f82b,59,216,0.27314814814814814
973bfaa5-1230-5ab5-9118-fd852fca1007,1,1,1.0
973e40bc-6c1f-5af7-ba71-028f32aed421,2,2,1.0
9768e435-26de-52d4-ba99-3b4fb52e21fb,2,2,1.0
9776e91c-7604-5dc4-86c4-e74dc30099d1,1,1,1.0
97a668f9-3962-533f-94c0-1f1ffc2b64f1,1,2,0.5
97cdbcf1-ce01-526f-9097-c0a9ffbb93ad,1,1,1.0
97dfa1ce-ad04-4e6f-8a4b-a3994b5f7ade,2,3,0.66666666666666663
97e4b07d-1f3d-51ac-bd70-b2e98b05cf3b,1,1,1.0
981b9f13-7dbc-5dcf-a4b9-fb870cba3d94,2,2,1.0
9837a137-f16f-411a-80f3-20cdf8c7ded6,1,1,1.0
984156c3-74f2-4777-8f19-1f9753dc7b0e,41,84,0.48809523809523808
98439611-3031-5e6a-9daa-a59dfaeaba23,1,1,1.0
98590adf-3c0b-4cca-8140-6d1aedad6832,68,162,0.41975308641975306
9887026b-b14a-550e-8be5-09138f917fad,1,1,1.0
98a909d2-fcc5-5052-bb65-576bca55e3d3,1,1,1.0
98cba881-3e18-5474-9203-b01c2537b77b,1,2,0.5
98da279d-135a-51ec-b453-b8539a14739d,5,9,0.55555555555555558
98f17a37-33bb-5c62-877b-15f6a8e4c8db,1,1,1.0
99235f7a-89f8-5e4a-b3e0-f3ce912044b7,5,6,0.83333333333333337
997308e8-9c84-533d-81d1-72b9245380fc,1,1,1.0
997ba45a-3c5c-5bff-a0ce-d787944d12ba,1,2,0.5
9984d0b5-10f0-5362-82c2-d35ddb232d42,1,1,1.0
99aa55a2-31a2-5634-b61e-c857098e9818,1,1,1.0
9a02b045-aff5-59aa-b718-46a35a7fbea1,1,1,1.0
9a2ac7de-c04f-5423-940d-570117e4ac79,2,7,0.2857142857142857
9a6ceb4f-1e0d-57e2-ac65-31566aee88a4,1,1,1.0
9ab2b175-85b8-432d-8e82-f3159be870ee,58,126,0.46031746031746029
9ab6e55f-5ea6-46d0-b9f8-3e855ce39ff7,6,8,0.75
9afe6b90-b87c-44ec-a993-7c03d71b9093,15,56,0.26785714285714285
9b374278-5943-4e1f-85f9-13946d772be7,7,13,0.53846153846153844
9b6baef5-4d81-47d4-9ffe-8b944d77a30b,2,2,1.0
9bdacf17-a2f1-4fbd-a4b9-3f74152a7c28,1,1,1.0
9be7b21e-db81-5422-bbb4-de014637c411,1,1,1.0
9c0aaed6-4f9a-535e-9135-44610d9737f6,1,1,1.0
9c1fc5b9-f1a0-468d-850b-bcfec230a20a,1,2,0.5
9c61dba1-9369-4ee4-a215-1d34581cd811,343,645,0.53178294573643414
9c7e2089-c6c4-5db0-ac55-1a8a3a74eb5b,1,1,1.0
9c870ebc-7383-56b1-85e3-809dc4d0411d,3,6,0.5
9c88f24c-3496-5ab6-aec3-399809ef86ba,1,1,1.0
9c9ae95a-2afb-5eed-8b80-2755bab0ba43,1,1,1.0
9ca8ca2d-3507-4287-8f66-a80314dc7169,213,502,0.42430278884462153
9cb2c57f-f058-5457-99d2-d698af843b6a,5,20,0.25
9ccf2622-e486-4a91-bb08-a05024101632,4,5,0.8
9cd95fae-0e95-5e2e-9323-355d8bbfa2a4,1,2,0.5
9d1a0be7-6bdf-5967-af89-348fb9ba5781,1,1,1.0
9d276c2f-72a5-52ad-91fb-f880b23fad2b,1,1,1.0
9d325586-9453-4664-88e8-cdf24c43ffa0,107,260,0.41153846153846152
9d847c0e-6824-438f-9dc1-d76fca6dc87c,98,271,0.36162361623616235
9dc6bfdb-3e11-49f7-8677-39642adfa13a,1,1,1.0
9dd7640b-3c10-553b-af29-b5c5649702a0,1,1,1.0
9ddb50b9-aad2-5db1-b6f4-cc766124f205,1,2,0.5
9dfb8faf-c0b1-4b42-bb63-1fc84315d394,45,133,0.33834586466165412
9e13c0a5-8c14-5ca4-a0e9-2c3d80598d3e,1,1,1.0
9e186531-3b42-566e-a30b-003d56e9530f,2,2,1.0
9e1a7609-b79b-563a-a534-8e63e4fa6e30,1,2,0.5
9e27e65e-7093-5c3f-8688-c1542f4e576a,1,2,0.5
9e5ef9d1-6201-5bab-8ea0-a1e878667f59,1,1,1.0
9e60fa59-2a05-557c-af71-778e2f878e16,1,1,1.0
9e7fb390-bf1a-550e-9d13-8762750a7a7a,1,1,1.0
9e9f843c-5f79-5773-b746-50f526f609da,1,1,1.0
9edd2c67-f3b0-54c5-b716-fab1ed3c9b22,1,1,1.0
9ee05124-ce18-4061-adfb-46be5dfdfda9,1,4,0.25
9ef5d0f4-846c-564d-bcf1-31e084c7f545,1,3,0.33333333333333331
9f2e9290-1b2f-5462-a2f0-77566dd47aab,1,1,1.0
9f4110d9-90c2-5d64-bbb7-ad1ea7b44f8f,1,1,1.0
9f46cc5c-49d4-5596-9ed1-8ac1dd79f92d,1,1,1.0
9f50751c-bdb3-4e9a-8006-df890e19bbef,2,3,0.66666666666666663
9f5e1a5d-1a5a-54fa-b4ae-6f10065b1922,1,1,1.0
9f633855-337f-5cb5-afd9-86e8f85e89c3,1,1,1.0
9fad71f0-9d33-5f6a-abf1-1d14a9849b1d,1,1,1.0
9fb392b8-a03e-56ec-9dba-dbe83c20f4c3,1,1,1.0
a0303ab3-a864-5a4a-a0d2-4d42083dc3a1,2,2,1.0
a03b8de1-8ef4-5af9-8345-c086578fab40,1,1,1.0
a04a9c8f-dd82-573c-803b-dcae9e6e2059,1,2,0.5
a05417e5-9288-5cb0-adbc-5fa3352be11b,1,1,1.0
a0bb94a6-7472-5b91-9e49-6c5a42136d3b,1,2,0.5
a0c8669c-7214-4adf-a1a6-9c3384a12072,47,112,0.41964285714285715
a0f03518-1d88-56ab-a808-24c3b6bf7661,2,1,2.0
a0f349a9-b224-5e43-89dc-357aa39238e9,2,3,0.66666666666666663
a0fc4cad-8894-5b9a-832c-94767fe1bcb7,1,1,1.0
a1042b93-48fb-5f8b-a539-5069ff7884c3,1,2,0.5
a107c329-5d35-4c7d-8050-50bc69ce7dbc,827,2440,0.3389344262295082
a11dcfec-afd2-5dcf-acdb-671817470c7c,8,9,0.88888888888888884
a127878a-09d4-48c9-a5ca-305736e5238b,5,30,0.16666666666666666
a13a05b1-1db7-5ffb-ba25-1e77bbf89303,1,1,1.0
a1677510-13e8-422d-aae6-7cfbaafea69e,3,4,0.75
a18e2920-e8e3-5d05-86f7-4cae30452143,1,2,0.5
a1a29e59-6e98-5911-a5c3-30aaa4ffbebc,1,1,1.0
a1b9d580-6e38-549c-9207-f7ea6f05c4f5,3,4,0.75
a1c994d5-3a20-5d37-9b90-5c367e48c351,1,1,1.0
a21eb9bb-4ee3-4cb4-8ba0-500c117cec55,7,36,0.19444444444444445
a257bd6d-7c66-537f-a67f-73ef19342ec2,1,1,1.0
a27856a0-6275-5d31-88e1-30518adda9b8,1,1,1.0
a27e538d-a1e5-51f9-a4d0-74bd288892db,1,3,0.33333333333333331
a2abb3e9-2a6f-587c-a6dc-444dd803890a,1,2,0.5
a2e04dc3-0832-599a-9784-b834b6476b19,2,3,0.66666666666666663
a2ff9266-5365-555b-9681-deedc0a15368,1,1,1.0
a308faf2-b059-43d5-97a6-f334109060ff,10,33,0.30303030303030304
a3103949-147b-5134-bb29-914e4865ac2a,1,1,1.0
a3187a45-b3e3-5897-a798-097496052deb,1,2,0.5
a343fe56-50dc-5036-a0da-21cf91cd9f54,1,1,1.0
a36ca780-7897-588c-aba8-69c0ee0f8a19,1,2,0.5
a36ee8f1-be4c-5ee4-9a7a-99776c19afcb,1,1,1.0
a395700a-96c9-5c1c-aaf8-4d9e00191c2e,1,1,1.0
a396942a-04b5-5cfa-9121-7a082081b489,1,1,1.0
a3c61a1f-a52b-5e15-80e9-9c13b725a058,1,1,1.0
a3cb2eb0-edfa-452b-b985-264fbf1075f9,6,14,0.42857142857142855
a3e31a90-1ac9-5cde-88f2-99d97473789f,1,1,1.0
a3f25eb1-ed16-5d31-8a9a-61c949be63bf,1,1,1.0
a412a9af-3b1c-544e-988f-33ade97c9cd0,1,1,1.0
a43bf693-3974-5bd8-8864-be4b71a0a141,1,2,0.5
a45428f5-d762-5ba2-8885-e440d96102dc,1,1,1.0
a4557db9-98ca-5207-b90e-7241f3781f54,2,4,0.5
a45820b8-f28f-4427-9de5-ebd974fb6073,2,2,1.0
a46bf219-40d0-59e0-af69-175ba49c0564,1,1,1.0
a4a6c5d9-eb71-4987-9e37-762aa9fc740b,468,1298,0.36055469953775038
a4cf1b2b-8f86-4ee8-be6c-a0adc4fcf32e,44,127,0.34645669291338582
a4d0eca1-53ca-55bc-96dd-378460c0f3dc,1,1,1.0
a4eae39c-94c7-481b-9657-ece340958ffb,7,16,0.4375
a50f89d4-2f89-5f50-bdc4-7e577c53ceca,1,1,1.0
a52a01bc-0dad-5c05-97bf-fd5a7024bc3b,1,3,0.33333333333333331
a5617692-41a1-4718-ad2b-d2096eb98b02,1,1,1.0
a5abaaeb-a5b1-586d-8292-e2349bb935ce,1,2,0.5
a5b84c18-1dca-552e-b71b-c08c4f1ca008,1,2,0.5
a5b884af-bb12-498b-8045-8a35bb520719,1,4,0.25
a5d4c26c-14b1-5d83-99be-544546452a52,1,1,1.0
a5f5e2f2-864f-5e6c-bdb3-154950d77543,1,1,1.0
a63e6f1d-f2ea-5b4f-8db3-95c331be2b7e,1,1,1.0
a6409268-f506-58d7-a46a-bab68218a2d2,1,2,0.5
a667cd35-6c1a-5cc4-8c86-f03b95e57f1f,1,1,1.0
a684364a-ab00-4e7b-8577-74fb1ae35051,24,112,0.21428571428571427
a689fb84-1b2f-54a7-bb1c-520aec02fcc2,1,1,1.0
a69e27fd-4db5-4815-83fa-308ca76c48a3,62,141,0.43971631205673761
a6a1f6b9-ce5f-5f8d-9663-a49b1fb4eff5,2,1,2.0
a6c33729-486e-5b43-8a5d-976a3cbba0ab,1,1,1.0
a6f76bd9-6065-4d02-88f4-158d783e05b0,19,62,0.30645161290322581
a6f7963f-4813-5bbb-b76c-225065dd5f32,1,2,0.5
a6faa007-25ea-5e1b-a876-8482f1a8af82,1,1,1.0
a70732bc-444f-4013-a5d8-772ea853a28b,6,17,0.35294117647058826
a7299a0a-0554-5bd4-8c74-a1d27544cceb,2,2,1.0
a767d0da-a844-4f77-a9ce-48c6c3f1f20b,4,9,0.44444444444444442
a76f2528-d0f8-5456-9f4c-bcd23fdac489,1,2,0.5
a77702ea-528e-5701-8926-794df9318d43,2,2,1.0
a7a46b01-30fc-50f0-9ac4-af3ef2b4932c,1,1,1.0
a7d134a0-13d6-5c4f-995b-a2a9a69a4f44,1,3,0.33333333333333331
a7d2034f-1739-5207-8a4d-635043cc5e46,1,1,1.0
a82495d3-5a38-4010-894f-c64fa3b9c6ef,92,262,0.35114503816793891
a82e72d8-523f-43ab-9fd0-992605d54b4e,1364,3039,0.44883185258308655
a8381304-009b-5bee-b2eb-350f2495d6fb,1,1,1.0
a839de13-b89c-577d-b9e9-30e090018acc,2,2,1.0
a85a8194-d640-5fc2-874c-048a39e24de6,1,1,1.0
a86d3079-30ad-5c05-85e2-47375600d741,1,1,1.0
a8e32d8c-5386-514f-8234-cff6ea2acb4c,2,2,1.0
a8e5f047-879c-527a-9edb-8c59f160d7d3,1,1,1.0
a8e92016-e9c8-50e7-940e-1a08a32c7fd9,1,1,1.0
a90177af-4866-5857-bc36-124abac5411c,1,1,1.0
a91ea78c-d3b8-5581-9bdf-dbf07381498d,2,3,0.66666666666666663
a92b7b2f-d227-4235-be46-da9d479b077c,1,1,1.0
a9a21c1e-1f16-4aa3-a137-28e16d76a48e,1,3,0.33333333333333331
a9d6665f-a497-4b75-97bf-355fe42db066,1,5,0.2
a9e8f7c5-63aa-56bb-a927-a62d70285618,1,1,1.0
a9ff18b5-1571-5e47-8272-54403913412a,1,1,1.0
aa047c4d-53eb-5f68-b126-80c7ed28bc55,1,1,1.0
aa0ae23e-7136-43a9-903b-b55166bbe1e7,81,210,0.38571428571428573
aa183a2a-0443-5f80-8ac8-a9d83520bda1,1,1,1.0
aa1fd11b-c03c-5b73-aa3b-e72b6a981ccc,1,1,1.0
aa284612-9e2a-5716-850b-a020f544e279,1,2,0.5
aa4099f9-c0c5-53fd-865d-210209a49f95,1,2,0.5
aa60a0f2-a651-5798-a925-a0cf5dc58351,1,1,1.0
aa7cdfbe-4ce6-4b44-b77b-b80a0f58f41f,5,9,0.55555555555555558
aac07aa1-4a09-5154-901a-a353e45d454b,1,1,1.0
aac28e23-b191-4ccc-94dc-f969320cdbda,3,9,0.33333333333333331
aad12e68-538d-4867-a78a-7d65bfaf93d3,73,182,0.40109890109890112
aad43d22-c658-544d-a375-893b70c1e08b,1,1,1.0
aaf4a2e3-0b5a-590f-b1fc-06e601691e9c,1,2,0.5
aaf96195-b7a1-5b4f-a150-7c712c674bfb,1,1,1.0
ab4b9f70-5cd0-51ab-8742-8ada4aa1cbb3,1,1,1.0
ab54a51a-a192-4f21-bc67-1346cc87c68a,10,20,0.5
ab5e18c6-1418-5a0d-9c86-7e1191fd7f9c,1,1,1.0
abcb7747-5542-55eb-996a-3a25a1c82f4f,1,1,1.0
abd6ac58-b06f-5795-9ffc-5004bc7f37b2,1,1,1.0
